-9.304439323121631300e-03,-8.880024899759521306e-02,-1.384758330141058202e-01,-3.316781546682073117e-02,-7.057415300221725474e-02,-8.364721488530080240e-02,-9.342054460730936372e-01,-1.803406668275320812e-01,-1.133062643362571648e-01,-3.451790961036991789e-01,1.333957027298196873e+00,-9.946460517197164286e-02,-6.124170712868875349e-02,-6.231782635204518028e-01,-3.309536827886799815e-01,-1.595720446998956030e-02,1.000000000000000000e+00
-9.304439323121631300e-03,-8.880024899759521306e-02,-1.384758330141058202e-01,-3.316781546682073117e-02,-7.057415300221725474e-02,-5.569237405178365519e-01,-5.088277280612908404e-01,-1.803406668275320812e-01,-1.133062643362571648e-01,-3.451790961036991789e-01,1.077757792421746075e+00,-9.946460517197164286e-02,-6.124170712868875349e-02,-6.231782635204518028e-01,-3.309536827886799815e-01,-1.595720446998956030e-02,1.000000000000000000e+00
-9.304439323121631300e-03,-8.880024899759521306e-02,-1.384758330141058202e-01,-3.316781546682073117e-02,-7.057415300221725474e-02,-7.146825823953484313e-01,-5.269289075511547349e-01,-1.803406668275320812e-01,-1.133062643362571648e-01,-3.451790961036991789e-01,1.324807054624038027e+00,-9.946460517197164286e-02,-6.124170712868875349e-02,-6.231782635204518028e-01,-3.309536827886799815e-01,-1.595720446998956030e-02,1.000000000000000000e+00
-9.304439323121631300e-03,-8.880024899759521306e-02,-1.384758330141058202e-01,-3.316781546682073117e-02,-7.057415300221725474e-02,-7.146825823953484313e-01,2.515706688969574292e-02,-1.803406668275320812e-01,-1.133062643362571648e-01,-3.451790961036991789e-01,-9.992860046123384077e-01,-9.946460517197164286e-02,-6.124170712868875349e-02,-2.356277515613519336e-01,-3.309536827886799815e-01,-1.595720446998956030e-02,1.000000000000000000e+00
-9.304439323121631300e-03,-8.880024899759521306e-02,-1.384758330141058202e-01,-3.316781546682073117e-02,-7.057415300221725474e-02,-7.146825823953484313e-01,-7.803454204092499236e-01,-1.803406668275320812e-01,-1.133062643362571648e-01,-3.451790961036991789e-01,4.647096232530956161e-01,-9.946460517197164286e-02,-6.124170712868875349e-02,-6.231782635204518028e-01,-3.309536827886799815e-01,-1.595720446998956030e-02,1.000000000000000000e+00
-9.304439323121631300e-03,-8.880024899759521306e-02,-1.384758330141058202e-01,-3.316781546682073117e-02,-7.057415300221725474e-02,-7.146825823953484313e-01,1.373694938884560068e+00,2.759486586970242294e-01,-1.133062643362571648e-01,-3.451790961036991789e-01,-9.992860046123384077e-01,-9.946460517197164286e-02,-6.124170712868875349e-02,-6.231782635204518028e-01,-3.309536827886799815e-01,-1.595720446998956030e-02,1.000000000000000000e+00
-9.304439323121631300e-03,-8.880024899759521306e-02,-1.384758330141058202e-01,-3.316781546682073117e-02,-7.057415300221725474e-02,-7.146825823953484313e-01,-6.445865742352704375e-01,-1.803406668275320812e-01,-1.133062643362571648e-01,-3.451790961036991789e-01,-5.783872616010262702e-01,-9.946460517197164286e-02,-6.124170712868875349e-02,-6.231782635204518028e-01,-3.309536827886799815e-01,-1.595720446998956030e-02,1.000000000000000000e+00
-9.304439323121631300e-03,-8.880024899759521306e-02,-1.384758330141058202e-01,-3.316781546682073117e-02,-7.057415300221725474e-02,1.495206128814413962e-02,-9.342054460730936372e-01,-1.803406668275320812e-01,-1.133062643362571648e-01,-3.451790961036991789e-01,8.398585028936129682e-01,-9.946460517197164286e-02,-6.124170712868875349e-02,-6.231782635204518028e-01,-3.309536827886799815e-01,-1.595720446998956030e-02,1.000000000000000000e+00
-9.304439323121631300e-03,-8.880024899759521306e-02,-1.384758330141058202e-01,-3.316781546682073117e-02,-7.057415300221725474e-02,-7.146825823953484313e-01,-9.342054460730936372e-01,-1.803406668275320812e-01,-1.133062643362571648e-01,-3.451790961036991789e-01,-4.777375621852775756e-01,-9.946460517197164286e-02,-6.124170712868875349e-02,-6.231782635204518028e-01,-3.309536827886799815e-01,-1.595720446998956030e-02,1.000000000000000000e+00
-9.304439323121631300e-03,-8.880024899759521306e-02,-1.384758330141058202e-01,-3.316781546682073117e-02,-7.057415300221725474e-02,1.779879104792808420e+00,-9.342054460730936372e-01,-1.803406668275320812e-01,-1.133062643362571648e-01,-3.451790961036991789e-01,1.315657081949878737e+00,-9.946460517197164286e-02,-6.124170712868875349e-02,2.100440612192111534e+00,-3.309536827886799815e-01,-1.595720446998956030e-02,1.000000000000000000e+00
